,r,g,b,i,ndvi,height,label,date,rd_x,rd_y,season
171,0.12376237623762379,0.1596045197740113,0.13932221624529315,0.21855713981698233,0.891025641025641,0.5215686274509804,Struweel,20190601 105844,89457.29,471650.11,Summer
172,0.14232673267326731,0.160075329566855,0.15653577192038728,0.26516280059587144,0.923076923076923,0.592156862745098,Struweel,20190601 105844,88992.78,471040.71,Summer
173,0.3508663366336634,0.3879472693032015,0.4491662183969876,0.22600553309214727,0.7243589743589743,0.00392156862745098,Zand,20190601 105844,88726.08,470913.93,Summer
174,0.1547029702970297,0.1647834274952919,0.1753630984400215,0.19663758246435412,0.8333333333333333,0.00392156862745098,Laag gras,20190601 105844,88641.92,470532.17,Summer
175,0.47435897435897445,0.43478260869565216,0.4314720812182741,0.2724489795918367,0.576086956521739,0.00392156862745098,Zand,20191130 110721,88701.76,471428.85,Fall
176,0.497863247863248,0.4841897233201581,0.5025380710659898,0.3469387755102041,0.6304347826086956,0.00392156862745098,Zand,20191130 110721,88721.52,470912.3,Fall
177,0.22649572649572652,0.17391304347826086,0.2182741116751269,0.22142857142857145,0.7119565217391304,0.6235294117647059,Struweel,20191130 110721,88864.75,470850.32,Fall
178,0.5363247863247864,0.541501976284585,0.571912013536379,0.4255102040816327,0.6630434782608695,0.00392156862745098,Zand,20191130 110721,88518.12,470826.0,Fall
179,0.2094017094017094,0.16600790513833993,0.20473773265651438,0.1795918367346939,0.6793478260869564,0.00392156862745098,Pad,20191130 110721,89275.201,471856.199,Fall
180,0.20299145299145302,0.13438735177865613,0.14890016920473773,0.11122448979591838,0.5597826086956521,0.0,Water,20191130 110721,88364.58,470599.96,Fall
181,0.3461538461538462,0.35375494071146246,0.34686971235194586,0.20816326530612245,0.5869565217391304,0.00392156862745098,Zand,20191130 110721,87707.516,469920.189,Fall
182,0.2371794871794872,0.17391304347826086,0.1895093062605753,0.17551020408163265,0.6413043478260869,0.3529411764705882,Struweel,20191130 110721,89081.779,471956.212,Fall
183,0.19230769230769232,0.12845849802371542,0.14890016920473773,0.14795918367346939,0.6521739130434782,0.00392156862745098,Laag gras,20191130 110721,89260.326,471769.772,Fall
184,0.23076923076923078,0.16996047430830039,0.21150592216582065,0.16224489795918368,0.6304347826086956,0.788235294117647,Bos,20191130 110721,89615.725,472113.13,Fall
185,0.19230769230769232,0.12648221343873517,0.14720812182741116,0.1346938775510204,0.6249999999999999,0.396078431372549,Struweel,20191130 110721,88684.439,471686.159,Fall
186,0.24572649572649577,0.20948616600790512,0.27580372250423013,0.3020408163265306,0.7663043478260869,0.12941176470588234,Hoog gras,20191130 110721,88708.069,471654.917,Fall
187,0.24145299145299148,0.1857707509881423,0.20473773265651438,0.21938775510204084,0.6956521739130435,0.1568627450980392,Hoog gras,20191130 110721,88616.1083,471659.1439,Fall
188,0.20085470085470086,0.1383399209486166,0.15736040609137056,0.15510204081632653,0.6521739130434782,0.00392156862745098,Laag gras,20191130 110721,88617.362,471648.302,Fall
189,0.2094017094017094,0.1422924901185771,0.15736040609137056,0.13673469387755102,0.608695652173913,0.0,Water,20191130 110721,88342.79,470571.44,Fall
190,0.19444444444444445,0.12252964426877469,0.20473773265651438,0.1469387755102041,0.6467391304347826,0.49019607843137253,Laag gras,20191130 110721,88817.611,470869.189,Fall
191,0.21794871794871798,0.1600790513833992,0.20642978003384094,0.2153061224489796,0.7119565217391304,0.6352941176470588,Struweel,20191130 110721,88875.561,470853.92,Fall
192,0.27350427350427353,0.24110671936758893,0.2910321489001692,0.1989795918367347,0.6358695652173912,0.00392156862745098,Pad,20191130 110721,88766.629,471740.526,Fall
193,0.4594017094017095,0.424901185770751,0.4450084602368866,0.286734693877551,0.5978260869565217,0.00392156862745098,Zand,20191130 110721,88741.7,470682.28,Fall
194,0.16880341880341881,0.11462450592885375,0.1895093062605753,0.17346938775510204,0.7228260869565216,0.43137254901960786,Struweel,20191130 110721,88324.65,470609.61,Fall
195,0.19871794871794873,0.1383399209486166,0.14890016920473773,0.16224489795918368,0.6684782608695652,0.00392156862745098,Laag gras,20191130 110721,87953.4,469948.07,Fall
196,0.20726495726495728,0.14031620553359683,0.15905245346869712,0.18775510204081633,0.6902173913043478,0.19215686274509802,Laag gras,20191130 110721,87827.018,469945.491,Fall
197,0.26709401709401714,0.20553359683794467,0.21489001692047377,0.25612244897959185,0.7065217391304347,0.21568627450980393,Struweel,20191130 110721,88517.91,471367.65,Fall
198,0.1965811965811966,0.16205533596837945,0.2233502538071066,0.1663265306122449,0.6739130434782608,0.00392156862745098,Hoog gras,20191130 110721,88468.971,471411.524,Fall
199,0.5576923076923078,0.5612648221343873,0.5888324873096447,0.4428571428571429,0.6630434782608695,0.00392156862745098,Zand,20191130 110721,88647.86,471009.67,Fall
200,0.4508547008547009,0.4268774703557312,0.4500846023688663,0.2989795918367347,0.6141304347826086,0.00392156862745098,Zand,20191130 110721,88174.09,470433.76,Fall
201,0.21153846153846156,0.1976284584980237,0.23519458544839256,0.18571428571428572,0.6847826086956521,0.16470588235294117,Hoog gras,20191130 110721,88192.33,470944.474,Fall
202,0.16452991452991453,0.10079051383399208,0.1353637901861252,0.12653061224489795,0.6467391304347826,0.09019607843137255,Laag gras,20191130 110721,88501.64,471307.06,Fall
203,0.4401709401709402,0.40711462450592883,0.416243654822335,0.2642857142857143,0.5869565217391304,0.00392156862745098,Zand,20191130 110721,88921.76,471845.07,Fall
204,0.15811965811965814,0.09683794466403162,0.11675126903553298,0.09285714285714287,0.576086956521739,0.25098039215686274,Struweel,20191130 110721,88764.44,471815.78,Fall
205,0.3226495726495727,0.2628458498023715,0.2910321489001692,0.22040816326530613,0.6195652173913043,0.6745098039215687,Bos,20191130 110721,89104.83,472040.04,Fall
206,0.19230769230769232,0.14624505928853754,0.20135363790186125,0.21326530612244898,0.7391304347826086,0.5215686274509804,Struweel,20191130 110721,89457.29,471650.11,Fall
207,0.2094017094017094,0.14031620553359683,0.15736040609137056,0.16122448979591836,0.6521739130434782,0.6235294117647059,Struweel,20191130 110721,88992.78,471040.71,Fall
208,0.48290598290598297,0.4525691699604743,0.47377326565143824,0.31734693877551023,0.6141304347826086,0.00392156862745098,Zand,20191130 110721,88726.08,470913.93,Fall
209,0.17094017094017094,0.11857707509881422,0.1302876480541455,0.1683673469387755,0.7119565217391304,0.00392156862745098,Laag gras,20191130 110721,88641.92,470532.17,Fall
210,0.13276026743075453,0.09354026845637584,0.08431464908148846,0.049574546799852015,0.32323232323232326,0.00392156862745098,Zand,20191202 110525,88701.76,471428.85,Winter
211,0.14947468958930277,0.11912751677852348,0.11775788977861518,0.09064002959674436,0.4343434343434344,0.00392156862745098,Zand,20191202 110525,88721.52,470912.3,Winter
212,0.11891117478510028,0.08515100671140939,0.07536504945831371,0.10839807621161673,0.5404040404040404,0.6235294117647059,Struweel,20191202 110525,88864.75,470850.32,Winter
213,0.15377268385864376,0.12290268456375839,0.11964201601507302,0.08879023307436183,0.4242424242424243,0.00392156862745098,Zand,20191202 110525,88518.12,470826.0,Winter
214,0.1294173829990449,0.08808724832214765,0.07018370230805464,0.06548279689234185,0.393939393939394,0.00392156862745098,Pad,20191202 110525,89275.201,471856.199,Winter
215,0.10983763132760267,0.05956375838926174,0.046632124352331605,0.032926378098409176,0.27777777777777785,0.0,Water,20191202 110525,88364.58,470599.96,Winter
216,0.17382999044890163,0.13884228187919462,0.12529439472444653,0.11468738438771736,0.45959595959595967,0.00392156862745098,Zand,20191202 110525,87707.516,469920.189,Winter
217,0.10697230181470868,0.06249999999999999,0.04757418747056053,0.04254532001479837,0.33838383838383845,0.3529411764705882,Struweel,20191202 110525,89081.779,471956.212,Winter
218,0.1198662846227316,0.07760067114093959,0.06029203956665097,0.060673325934147246,0.393939393939394,0.00392156862745098,Laag gras,20191202 110525,89260.326,471769.772,Winter
219,0.10315186246418337,0.06166107382550336,0.05322656617993406,0.05956344802071772,0.4242424242424243,0.788235294117647,Bos,20191202 110525,89615.725,472113.13,Winter
220,0.10171919770773638,0.04823825503355705,0.031088082901554404,0.031446540880503145,0.2828282828282829,0.396078431372549,Struweel,20191202 110525,88684.439,471686.159,Winter
221,0.09933142311365806,0.05453020134228188,0.04286387187941593,0.04143544210136885,0.34848484848484856,0.12941176470588234,Hoog gras,20191202 110525,88708.069,471654.917,Winter
222,0.0936007640878701,0.04194630872483222,0.030617051342439944,0.0244173140954495,0.2474747474747475,0.1568627450980392,Hoog gras,20191202 110525,88616.1083,471659.1439,Winter
223,0.08882521489971346,0.04194630872483222,0.02590673575129534,0.024047354790972995,0.2575757575757576,0.00392156862745098,Laag gras,20191202 110525,88617.362,471648.302,Winter
224,0.11270296084049665,0.06627516778523489,0.04992934526613283,0.03773584905660377,0.297979797979798,0.0,Water,20191202 110525,88342.79,470571.44,Winter
225,0.14183381088825214,0.10696308724832214,0.10598210080075365,0.14687384387717353,0.5707070707070707,0.49019607843137253,Laag gras,20191202 110525,88817.611,470869.189,Winter
226,0.11031518624641833,0.07382550335570469,0.06641544983513896,0.12319644839067703,0.5909090909090909,0.6352941176470588,Struweel,20191202 110525,88875.561,470853.92,Winter
227,0.1041069723018147,0.050335570469798654,0.03155911446066886,0.020347761746207917,0.196969696969697,0.00392156862745098,Pad,20191202 110525,88766.629,471740.526,Winter
228,0.14851957975167146,0.11828859060402684,0.11917098445595856,0.09322974472807992,0.44444444444444453,0.00392156862745098,Zand,20191202 110525,88741.7,470682.28,Winter
229,0.1160458452722063,0.07466442953020133,0.06406029203956666,0.06585275619681835,0.4191919191919192,0.43137254901960786,Struweel,20191202 110525,88324.65,470609.61,Winter
230,0.17765042979942694,0.13171140939597314,0.11163447951012719,0.10802811690714022,0.4343434343434344,0.00392156862745098,Laag gras,20191202 110525,87953.4,469948.07,Winter
231,0.1609360076408787,0.11786912751677851,0.10409797456429581,0.10617832038475769,0.45959595959595967,0.19215686274509802,Laag gras,20191202 110525,87827.018,469945.491,Winter
232,0.09503342884431709,0.04614093959731544,0.03155911446066886,0.03810580836108028,0.33838383838383845,0.21568627450980393,Struweel,20191202 110525,88517.91,471367.65,Winter
233,0.10601719197707736,0.06543624161073824,0.04992934526613283,0.04143544210136885,0.33333333333333337,0.00392156862745098,Hoog gras,20191202 110525,88468.971,471411.524,Winter
234,0.13753581661891118,0.10360738255033557,0.09750353273669336,0.06955234924158343,0.393939393939394,0.00392156862745098,Zand,20191202 110525,88647.86,471009.67,Winter
235,0.1413562559694365,0.10067114093959731,0.08996702779086199,0.06437291897891233,0.36868686868686873,0.00392156862745098,Zand,20191202 110525,88174.09,470433.76,Winter
236,0.10219675262655205,0.06249999999999999,0.04804521902967499,0.038475767665556784,0.32323232323232326,0.16470588235294117,Hoog gras,20191202 110525,88192.33,470944.474,Winter
237,0.09980897803247372,0.05285234899328859,0.04097974564295808,0.038845726970033294,0.33333333333333337,0.09019607843137255,Laag gras,20191202 110525,88501.64,471307.06,Winter
238,0.13562559694364854,0.09521812080536912,0.083843617522374,0.05290418054014059,0.33333333333333337,0.00392156862745098,Zand,20191202 110525,88921.76,471845.07,Winter
239,0.09598853868194841,0.0398489932885906,0.0263777673104098,0.02663706992230855,0.26262626262626265,0.25098039215686274,Struweel,20191202 110525,88764.44,471815.78,Winter
240,0.13658070678127984,0.09395973154362415,0.0814884597268017,0.08879023307436183,0.4545454545454546,0.6745098039215687,Bos,20191202 110525,89104.83,472040.04,Winter
241,0.1198662846227316,0.08640939597315435,0.07395195478097033,0.13281539030706624,0.5858585858585859,0.5215686274509804,Struweel,20191202 110525,89457.29,471650.11,Winter
242,0.11031518624641833,0.07676174496644295,0.06735751295336788,0.12504624491305957,0.5909090909090909,0.6235294117647059,Struweel,20191202 110525,88992.78,471040.71,Winter
243,0.1489971346704871,0.12080536912751677,0.1163447951012718,0.09100998890122088,0.43939393939393945,0.00392156862745098,Zand,20191202 110525,88726.08,470913.93,Winter
244,0.1451766953199618,0.10402684563758388,0.08666980687706077,0.08509064002959675,0.42929292929292934,0.00392156862745098,Laag gras,20191202 110525,88641.92,470532.17,Winter
245,0.39901477832512317,0.4593548387096774,0.5469522240527183,0.38260869565217387,0.7482517482517482,0.00392156862745098,Zand,20200304 114601,88701.76,471428.85,Spring
246,0.46962233169129713,0.5754838709677419,0.7084019769357496,0.49096989966555177,0.8041958041958042,0.00392156862745098,Zand,20200304 114601,88721.52,470912.3,Spring
247,0.19704433497536938,0.2064516129032258,0.2405271828665568,0.3204013377926421,0.7902097902097902,0.6784313725490196,Struweel,20200304 114601,88864.75,470850.32,Spring
248,0.42036124794745483,0.5264516129032257,0.6474464579901154,0.44080267558528424,0.7902097902097902,0.00392156862745098,Zand,20200304 114601,88518.12,470826.0,Spring
249,0.3021346469622332,0.3303225806451613,0.35420098846787484,0.39799331103678925,0.8041958041958042,0.03137254901960784,Pad,20200304 114601,89275.201,471856.199,Spring
250,0.10673234811165849,0.09806451612903225,0.09719934102141678,0.10033444816053512,0.44755244755244755,0.0,Water,20200304 114601,88364.58,470599.96,Spring
251,0.3891625615763547,0.4787096774193548,0.5700164744645799,0.4267558528428093,0.7902097902097902,0.00392156862745098,Zand,20200304 114601,87707.516,469920.189,Spring
252,0.13464696223316913,0.127741935483871,0.14332784184514,0.22809364548494981,0.7062937062937062,0.3411764705882353,Struweel,20200304 114601,89081.779,471956.212,Spring
253,0.13136288998357964,0.1470967741935484,0.16309719934102143,0.2889632107023411,0.7902097902097902,0.00392156862745098,Laag gras,20200304 114601,89260.326,471769.772,Spring
254,0.11001642036124798,0.10709677419354838,0.12685337726523885,0.22608695652173913,0.7202797202797203,0.796078431372549,Bos,20200304 114601,89615.725,472113.13,Spring
255,0.1330049261083744,0.13419354838709677,0.1416803953871499,0.2354515050167224,0.7202797202797203,0.4156862745098039,Struweel,20200304 114601,88684.439,471686.159,Spring
256,0.20361247947454847,0.22580645161290322,0.2833607907742999,0.3739130434782608,0.8391608391608392,0.03137254901960784,Hoog gras,20200304 114601,88708.069,471654.917,Spring
257,0.17569786535303772,0.17806451612903226,0.21087314662273474,0.26421404682274247,0.7342657342657343,0.16470588235294117,Hoog gras,20200304 114601,88616.1083,471659.1439,Spring
258,0.15435139573070605,0.14838709677419357,0.17792421746293244,0.24214046822742474,0.7132867132867133,0.08235294117647059,Laag gras,20200304 114601,88617.362,471648.302,Spring
259,0.11165845648604272,0.09419354838709679,0.10049423393739701,0.10568561872909699,0.46153846153846156,0.0,Water,20200304 114601,88342.79,470571.44,Spring
260,0.2463054187192118,0.2709677419354839,0.3393739703459637,0.3317725752508361,0.7692307692307693,0.34509803921568627,Laag gras,20200304 114601,88817.611,470869.189,Spring
261,0.167487684729064,0.1703225806451613,0.20098846787479405,0.2889632107023411,0.7692307692307693,0.7098039215686275,Struweel,20200304 114601,88875.561,470853.92,Spring
262,0.3054187192118227,0.31870967741935485,0.32125205930807244,0.28026755852842805,0.6853146853146853,0.00392156862745098,Pad,20200304 114601,88766.629,471740.526,Spring
263,0.4187192118226601,0.5032258064516129,0.612850082372323,0.4220735785953177,0.7762237762237763,0.00392156862745098,Zand,20200304 114601,88741.7,470682.28,Spring
264,0.17569786535303772,0.18193548387096772,0.20593080724876442,0.2849498327759197,0.7622377622377622,0.4,Struweel,20200304 114601,88324.65,470609.61,Spring
265,0.1182266009852217,0.13677419354838707,0.128500823723229,0.3752508361204013,0.8881118881118881,0.00392156862745098,Laag gras,20200304 114601,87953.4,469948.07,Spring
266,0.13628899835796388,0.13677419354838707,0.1614497528830313,0.24816053511705685,0.7342657342657343,0.011764705882352941,Laag gras,20200304 114601,87827.018,469945.491,Spring
267,0.10016420361247941,0.09032258064516127,0.10378912685337724,0.1906354515050167,0.6643356643356644,0.21568627450980393,Struweel,20200304 114601,88517.91,471367.65,Spring
268,0.3103448275862069,0.3651612903225806,0.41845140032948935,0.41137123745819393,0.8111888111888111,0.15294117647058825,Hoog gras,20200304 114601,88468.971,471411.524,Spring
269,0.4909688013136289,0.5987096774193548,0.7265238879736409,0.49431438127090294,0.7972027972027972,0.00392156862745098,Zand,20200304 114601,88647.86,471009.67,Spring
270,0.42857142857142855,0.5032258064516129,0.6046128500823723,0.41605351170568555,0.7622377622377622,0.00392156862745098,Zand,20200304 114601,88174.09,470433.76,Spring
271,0.20197044334975373,0.23225806451612904,0.2767710049423394,0.28026755852842805,0.7412587412587412,0.15294117647058825,Hoog gras,20200304 114601,88192.33,470944.474,Spring
272,0.13464696223316913,0.15096774193548387,0.1845140032948929,0.2494983277591973,0.7412587412587412,0.00392156862745098,Laag gras,20200304 114601,88501.64,471307.06,Spring
273,0.3825944170771756,0.4541935483870968,0.5453047775947282,0.3872909698996655,0.7622377622377622,0.00392156862745098,Zand,20200304 114601,88921.76,471845.07,Spring
274,0.09523809523809518,0.08903225806451612,0.10049423393739701,0.16321070234113713,0.6153846153846154,0.28627450980392155,Struweel,20200304 114601,88764.44,471815.78,Spring
275,0.13136288998357964,0.13161290322580646,0.1614497528830313,0.26287625418060195,0.7552447552447552,0.6666666666666666,Bos,20200304 114601,89104.83,472040.04,Spring
276,0.16584564860426926,0.18451612903225809,0.19769357495881382,0.3418060200668896,0.8251748251748252,0.48627450980392156,Struweel,20200304 114601,89457.29,471650.11,Spring
277,0.15927750410509028,0.16387096774193546,0.18616144975288304,0.30301003344481603,0.7902097902097902,0.6901960784313725,Struweel,20200304 114601,88992.78,471040.71,Spring
278,0.4220032840722496,0.5161290322580645,0.6375617792421746,0.43277591973244145,0.7832167832167832,0.00392156862745098,Zand,20200304 114601,88726.08,470913.93,Spring
279,0.13793103448275862,0.1625806451612903,0.1746293245469522,0.38060200668896316,0.8811188811188811,0.00392156862745098,Laag gras,20200304 114601,88641.92,470532.17,Spring
280,0.5697538100820634,0.6610738255033557,0.6893203883495146,0.4317201724964063,0.7435897435897436,0.00392156862745098,Zand,20200323 112115,88701.76,471428.85,Spring
281,0.5803048065650644,0.7013422818791947,0.7529665587918015,0.4738859607091519,0.7692307692307692,0.00392156862745098,Zand,20200323 112115,88721.52,470912.3,Spring
282,0.1840562719812427,0.18120805369127513,0.1779935275080906,0.1624341159559176,0.6666666666666666,0.6784313725490196,Struweel,20200323 112115,88864.75,470850.32,Spring
283,0.5885111371629543,0.6577181208053692,0.6817691477885652,0.4676569238140872,0.7628205128205128,0.00392156862745098,Zand,20200323 112115,88518.12,470826.0,Spring
284,0.2250879249706917,0.24049217002237133,0.2297734627831715,0.26832774317201724,0.7884615384615384,0.03137254901960784,Pad,20200323 112115,89275.201,471856.199,Spring
285,0.1817116060961313,0.17337807606263977,0.1553398058252427,0.09103977000479158,0.48717948717948717,0.0,Water,20200323 112115,88364.58,470599.96,Spring
286,0.39859320046893315,0.44407158836689037,0.42502696871628903,0.35553425970292285,0.7692307692307692,0.00392156862745098,Zand,20200323 112115,87707.516,469920.189,Spring
287,0.14302461899179364,0.1319910514541387,0.11542610571736785,0.1082894106372784,0.5769230769230769,0.3411764705882353,Struweel,20200323 112115,89081.779,471956.212,Spring
288,0.21688159437280186,0.23266219239373598,0.2276159654800431,0.2793483469094394,0.8076923076923077,0.00392156862745098,Laag gras,20200323 112115,89260.326,471769.772,Spring
289,0.16060961313012895,0.16666666666666663,0.14563106796116504,0.2208912314326785,0.782051282051282,0.796078431372549,Bos,20200323 112115,89615.725,472113.13,Spring
290,0.1535756154747948,0.1521252796420582,0.1326860841423948,0.15333013895543846,0.673076923076923,0.4156862745098039,Struweel,20200323 112115,88684.439,471686.159,Spring
291,0.19460726846424387,0.1991051454138702,0.1995685005393743,0.20220412074748445,0.7243589743589743,0.03137254901960784,Hoog gras,20200323 112115,88708.069,471654.917,Spring
292,0.1969519343493552,0.19798657718120805,0.192017259978425,0.18064206995687593,0.6923076923076923,0.16470588235294117,Hoog gras,20200323 112115,88616.1083,471659.1439,Spring
293,0.17584994138335286,0.17785234899328856,0.16828478964401294,0.15333013895543846,0.6538461538461539,0.08235294117647059,Laag gras,20200323 112115,88617.362,471648.302,Spring
294,0.182883939038687,0.17449664429530198,0.1488673139158576,0.09343555342597029,0.49358974358974356,0.0,Water,20200323 112115,88342.79,470571.44,Spring
295,0.4935521688159437,0.5671140939597316,0.5911542610571736,0.364638236703402,0.7243589743589743,0.34509803921568627,Laag gras,20200323 112115,88817.611,470869.189,Spring
296,0.1992966002344666,0.20357941834451898,0.20064724919093851,0.19405845711547678,0.7115384615384616,0.7098039215686275,Struweel,20200323 112115,88875.561,470853.92,Spring
297,0.16881594372801872,0.16890380313199105,0.1542610571736785,0.171058936272161,0.6987179487179487,0.00392156862745098,Pad,20200323 112115,88766.629,471740.526,Spring
298,0.47831184056271975,0.5548098434004475,0.5825242718446602,0.3560134163871586,0.7243589743589743,0.00392156862745098,Zand,20200323 112115,88741.7,470682.28,Spring
299,0.16647127784290738,0.16890380313199105,0.15857605177993528,0.13128893148059417,0.6153846153846154,0.4,Struweel,20200323 112115,88324.65,470609.61,Spring
300,0.1981242672919109,0.22595078299776283,0.192017259978425,0.25347388596070913,0.7948717948717948,0.00392156862745098,Laag gras,20200323 112115,87953.4,469948.07,Spring
301,0.164126611957796,0.15883668903803128,0.1542610571736785,0.172975563009104,0.7051282051282051,0.011764705882352941,Laag gras,20200323 112115,87827.018,469945.491,Spring
302,0.1957796014067995,0.19574944071588363,0.18770226537216828,0.22280785816962148,0.7564102564102564,0.21568627450980393,Struweel,20200323 112115,88517.91,471367.65,Spring
303,0.2543962485345838,0.26733780760626397,0.25350593311758357,0.20843315764254913,0.6923076923076923,0.15294117647058825,Hoog gras,20200323 112115,88468.971,471411.524,Spring
304,0.5498241500586165,0.6152125279642059,0.639697950377562,0.42597029228557737,0.75,0.00392156862745098,Zand,20200323 112115,88647.86,471009.67,Spring
305,0.39155920281359907,0.41051454138702453,0.40021574973031276,0.28653569717297556,0.7051282051282051,0.00392156862745098,Zand,20200323 112115,88174.09,470433.76,Spring
306,0.2637749120750293,0.2762863534675615,0.26752966558791796,0.2017249640632487,0.673076923076923,0.15294117647058825,Hoog gras,20200323 112115,88192.33,470944.474,Spring
307,0.23446658851113716,0.2449664429530201,0.23408845738942824,0.24245328222328705,0.75,0.00392156862745098,Laag gras,20200323 112115,88501.64,471307.06,Spring
308,0.331770222743259,0.3635346756152125,0.34196332254584677,0.315764254911356,0.7692307692307692,0.00392156862745098,Zand,20200323 112115,88921.76,471845.07,Spring
309,0.14536928487690504,0.14429530201342283,0.12837108953613807,0.13464302827024438,0.641025641025641,0.28627450980392155,Struweel,20200323 112115,88764.44,471815.78,Spring
310,0.18757327080890973,0.1856823266219239,0.18985976267529664,0.2113080977479636,0.7435897435897436,0.6666666666666666,Bos,20200323 112115,89104.83,472040.04,Spring
311,0.223915592028136,0.24608501118568232,0.2362459546925566,0.2333493052228079,0.75,0.48627450980392156,Struweel,20200323 112115,89457.29,471650.11,Spring
312,0.18991793669402107,0.1901565995525727,0.18878101402373243,0.20843315764254913,0.7371794871794871,0.6901960784313725,Struweel,20200323 112115,88992.78,471040.71,Spring
313,0.5685814771395077,0.6812080536912752,0.7259978425026968,0.4551988500239578,0.7628205128205128,0.00392156862745098,Zand,20200323 112115,88726.08,470913.93,Spring
314,0.21922626025791325,0.2348993288590604,0.22545846817691473,0.317680881648299,0.8461538461538461,0.00392156862745098,Laag gras,20200323 112115,88641.92,470532.17,Spring
315,0.6451259583789705,0.613013698630137,0.4077340569877883,0.2870596442274154,0.7532467532467533,0.00392156862745098,Zand,20200326 114323,88701.76,471428.85,Spring
316,0.6779846659364731,0.6738013698630136,0.46743554952510175,0.3348447854900593,0.7857142857142858,0.00392156862745098,Zand,20200326 114323,88721.52,470912.3,Spring
317,0.4173055859802848,0.32363013698630133,0.18453188602442333,0.20927799093128704,0.7922077922077922,0.6784313725490196,Struweel,20200326 114323,88864.75,470850.32,Spring
318,0.6955093099671413,0.6960616438356164,0.48303934871099047,0.353331008022323,0.7922077922077922,0.00392156862745098,Zand,20200326 114323,88518.12,470826.0,Spring
319,0.4830230010952902,0.4032534246575342,0.2523744911804613,0.259504708754796,0.8116883116883118,0.03137254901960784,Pad,20200326 114323,89275.201,471856.199,Spring
320,0.35268346111719606,0.24486301369863012,0.11872455902306647,0.06138821067317754,0.4545454545454546,0.0,Water,20200326 114323,88364.58,470599.96,Spring
321,0.6078860898138007,0.5804794520547945,0.38602442333785614,0.29194279734914547,0.7792207792207793,0.00392156862745098,Zand,20200326 114323,87707.516,469920.189,Spring
322,0.3548740416210296,0.24400684931506847,0.1282225237449118,0.14021625392396234,0.7142857142857143,0.3411764705882353,Struweel,20200326 114323,89081.779,471956.212,Spring
323,0.3559693318729463,0.2594178082191781,0.14382632293080053,0.16986396930589467,0.7727272727272728,0.00392156862745098,Laag gras,20200326 114323,89260.326,471769.772,Spring
324,0.3461117196056955,0.2405821917808219,0.12483039348710989,0.15905127310777817,0.7662337662337663,0.796078431372549,Bos,20200326 114323,89615.725,472113.13,Spring
325,0.3493975903614458,0.2482876712328767,0.12618724559023065,0.14509940704569235,0.7337662337662338,0.4156862745098039,Struweel,20200326 114323,88684.439,471686.159,Spring
326,0.38663745892661555,0.2893835616438356,0.17028493894165533,0.18067666550401115,0.7662337662337663,0.03137254901960784,Hoog gras,20200326 114323,88708.069,471654.917,Spring
327,0.3888280394304491,0.2851027397260274,0.1614654002713704,0.1531217300313917,0.7142857142857143,0.16470588235294117,Hoog gras,20200326 114323,88616.1083,471659.1439,Spring
328,0.3778751369112815,0.2679794520547945,0.14789687924016282,0.13951866062085805,0.6948051948051949,0.08235294117647059,Laag gras,20200326 114323,88617.362,471648.302,Spring
329,0.34720700985761227,0.23116438356164382,0.11668928086838534,0.06243460062783397,0.4675324675324676,0.0,Water,20200326 114323,88342.79,470571.44,Spring
330,0.47973713033953996,0.4049657534246575,0.26119402985074625,0.21834670387164282,0.7597402597402598,0.34509803921568627,Laag gras,20200326 114323,88817.611,470869.189,Spring
331,0.3855421686746988,0.2851027397260274,0.15943012211668928,0.16916637600279036,0.7467532467532468,0.7098039215686275,Struweel,20200326 114323,88875.561,470853.92,Spring
332,0.5060240963855421,0.4178082191780822,0.24559023066485752,0.17928147889780258,0.6818181818181819,0.00392156862745098,Pad,20200326 114323,88766.629,471740.526,Spring
333,0.6407447973713034,0.6164383561643836,0.4158751696065129,0.29891873038018835,0.7662337662337663,0.00392156862745098,Zand,20200326 114323,88741.7,470682.28,Spring
334,0.3559693318729463,0.25513698630136983,0.13297150610583444,0.13219393093826298,0.6948051948051949,0.4,Struweel,20200326 114323,88324.65,470609.61,Spring
335,0.3428258488499452,0.25513698630136983,0.1282225237449118,0.2560167422392745,0.9090909090909092,0.00392156862745098,Laag gras,20200326 114323,87953.4,469948.07,Spring
336,0.38116100766703176,0.2731164383561644,0.15400271370420623,0.16463201953261247,0.7467532467532468,0.011764705882352941,Laag gras,20200326 114323,87827.018,469945.491,Spring
337,0.36801752464403065,0.2542808219178082,0.13839891451831748,0.15277293337983955,0.7337662337662338,0.21568627450980393,Struweel,20200326 114323,88517.91,471367.65,Spring
338,0.4173055859802848,0.35102739726027393,0.2028493894165536,0.14126264387861875,0.6688311688311689,0.15294117647058825,Hoog gras,20200326 114323,88468.971,471411.524,Spring
339,0.6944140197152245,0.6926369863013698,0.4796472184531886,0.3435647017788629,0.7857142857142858,0.00392156862745098,Zand,20200326 114323,88647.86,471009.67,Spring
340,0.6900328587075575,0.6763698630136986,0.46268656716417905,0.3362399720962679,0.7792207792207793,0.00392156862745098,Zand,20200326 114323,88174.09,470433.76,Spring
341,0.4140197152245345,0.3279109589041096,0.1919945725915875,0.16044645971398674,0.7077922077922079,0.15294117647058825,Hoog gras,20200326 114323,88192.33,470944.474,Spring
